ID_PLANO;SG_PLANO;NM_PLANO;NU_CNPB;ID_SIT_PRINCIPAL_PLANO;ID_SIT_PLANO;CS_FUNDAMENTACAO_LEGAL;CS_MODALIDADE_PLANO;DT_APROV_PLANO;DT_AUTORIZ_PLANO;DT_INIC_FUNC_PLANO;DT_FECHA_MASSA_PLANO;DT_ENCER_EXTINCAO_PLANO;IN_PLANO_PREVIDENCIAL;CS_PLANO_PATROC_INSTIT;IN_RISCO_MUTALISTA;IN_CONTRIB_NORMAL_PARTIC;IN_CONTRIB_NORMAL_ASSIST;IN_CONTRIB_NORMAL_PATROC;IN_DESP_ADM_PARTIC;IN_DESP_ADM_ASSIST;IN_DESP_ADM_PATROC;IN_CONTRIB_SERV_PASSADO_PARTIC;IN_CONTRIB_SERV_PASSADO_ASSIST;IN_CONTRIB_SERV_PASSADO_PATROC;IN_INSTITUTO_AUTOPATROCINIO;QT_PATROCINADORES;DT_EXTRACAO;NU_CNPJ
6025;PREVIK BÁSICO;PLANO DE BENEFÍCIOS PREVIK BÁSICO;2018002211;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2018-12-14 00:00:00.0000000;2019-06-10 00:00:00.0000000;;;Sim;Instituído;Não;Sim;Não;Não;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483076780001-48
6245;PREVSAN CD;PLANO PREVIDENCIÁRIO 002 DA PREVSAN - PREVSAN CD;2019000938;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Definida;;2019-04-29 00:00:00.0000000;2019-10-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483076910001-05
6345;PID (FAMÍLIA);PLANO INSTITUÍDO DESBAN;2019001519;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2019-08-09 00:00:00.0000000;2019-12-09 00:00:00.0000000;;;Sim;Instituído;Não;Sim;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;1;06/05/26;483076970001-74
6405;LONGPING PREV;PLANO DE CONTRIBUIÇÃO DEFINIDA LONGPING PREV;2019001918;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2019-09-25 00:00:00.0000000;2019-09-25 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483077020001-49
6445;PLANO HP;PLANO HP MAIS;2019002256;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;2019-10-09 00:00:00.0000000;2019-10-09 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483077050001-82
6466;REALIZEPREV (FAMÍLIA);PLANO SETORIAL REALIZEPREV;2019002647;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2019-10-23 00:00:00.0000000;2019-11-13 00:00:00.0000000;;;Sim;Instituído;Não;Sim;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;1;06/05/26;483077100001-95
6545;PLANO MGSPREV;PLANO DE BENEFÍCIOS MGSPREV;2019003074;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Definida;;2019-12-13 00:00:00.0000000;2020-03-24 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483077130001-29
6825;PLANO DE BENEFÍCIOS ARXADA;PLANO DE BENEFÍCIOS ARXADA;2020000938;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;2020-05-14 00:00:00.0000000;2020-07-30 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483077340001-44
7105;PREVCOM-MT (SERVIDOR);PLANO DE BENEFÍCIOS PREVCOM-MT;2020002647;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Definida;;2020-11-26 00:00:00.0000000;2021-05-14 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483077530001-70
7146;FAMÍLIA PREVINDUS;PLANO INSTITUÍDO SETORIAL FAMÍLIA PREVINDUS;2020003074;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2020-12-15 00:00:00.0000000;2021-06-16 00:00:00.0000000;;;Sim;Instituído;Não;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Sim;1;06/05/26;483077580001-01
4944;COPANPREV;PLANO DE BENEFÍCIOS COPANPREV;2015001883;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2015-12-08 00:00:00.0000000;2015-12-10 00:00:00.0000000;;;Sim;Instituído;Não;Sim;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;1;06/05/26;483076130001-00
5064;PLANO CD OLINPREV;PLANO DE CONTRIBUIÇÃO DEFINIDA OLINPREV;2016000783;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2016-08-01 00:00:00.0000000;2016-08-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483076210001-49
5084;CHEMOURS PREV;PLANO CHEMOURS PREV;2016000929;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2016-08-11 00:00:00.0000000;2016-08-11 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483076240001-82
5324;CERANPREV;CERANPREV;2016002247;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2016-12-28 00:00:00.0000000;2016-12-31 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Sim;1;06/05/26;483076380001-04
5444;TERRA PREV;PLANO DE BENEFÍCIOS TERRA PREV;2017000711;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Definida;;2017-05-22 00:00:00.0000000;2017-11-29 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483076450001-06
5524;PLANO CMOC;PLANO DE APOSENTADORIA SUPLEMENTAR CMOC;2017001147;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;2017-08-29 00:00:00.0000000;2017-08-29 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483076500001-00
5624;CAMPOS;PLANO DE CAMPOS;2017001619;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2017-12-14 00:00:00.0000000;2017-12-14 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483076570001-22
6085;PLANO CD;FAPES FUTURO;2019000156;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2019-01-31 00:00:00.0000000;2019-06-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483076830001-50
6325;ABEFINPREV  (SETORIAL);ABEFINPREV - PLANO DE BENEFÍCIOS ABEFIN;2019001438;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2019-07-30 00:00:00.0000000;2019-12-18 00:00:00.0000000;;;Sim;Instituído;Não;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;1;06/05/26;483076960001-20
6346;PSD (SETORIAL);PLANO SETORIAL DESBAN;2019001683;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2019-08-09 00:00:00.0000000;2020-01-16 00:00:00.0000000;;;Sim;Instituído;Não;Sim;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;1;06/05/26;483076990001-63
6485;PREVI FAMÍLIA (FAMÍLIA);PLANO SETORIAL PREVI FAMÍLIA;2019002711;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2019-11-11 00:00:00.0000000;2020-02-10 00:00:00.0000000;;;Sim;Instituído;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;1;06/05/26;483077110001-30
6525;PLANO CD;PLANO DE APOSENTADORIA DE CONTRIBUIÇÃO DEFINIDA SABESP;2019002965;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Definida;;2019-12-09 00:00:00.0000000;2020-03-02 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483077120001-84
7025;ELEKEIROZ;PLANO DE BENEFÍCIOS DE CONTRIBUIÇÃO DEFINIDA ELEKEIROZ;2020002183;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2020-09-30 00:00:00.0000000;2020-09-30 00:00:00.0000000;;;Sim;Patrocinado;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Sim;1;06/05/26;483077470001-13
7186;VERALLIA;PLANO DE PREVIDÊNCIA COMPLEMENTAR VERALLIA;2020003211;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2020-12-21 00:00:00.0000000;2021-02-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483077600001-72
7485;PLANO CD INB;PLANO CD INB;2021001865;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Definida;;2021-08-02 00:00:00.0000000;2021-12-09 11:46:35.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483077830001-87
7847;CAPITALPREV (SERVIDOR);CAPITALPREV R;2022000374;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Definida;;2022-01-14 00:00:00.0000000;2022-08-26 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483078060001-53
7967;CARIOCAPREV;CARIOCAPREV;2022000919;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Definida;;2022-03-09 00:00:00.0000000;2022-09-20 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483078120001-00
8007;PREVCOM-PA;PLANO DE BENEFÍCIOS PREVCOM-PA;2022001265;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Definida;;2022-06-06 00:00:00.0000000;2023-03-15 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483078150001-44
8487;PLANO DE PREVIDÊNCIA VWFS;PLANO DE PREVIDÊNCIA VWFS;2023000718;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;2023-05-31 00:00:00.0000000;2023-11-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Sim;1;06/05/26;524123330001-21
8548;UNITHER PREV;PLANO DE BENEFÍCIOS UNITHER PREV;2023001129;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;2023-07-27 00:00:00.0000000;2023-10-31 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;1;06/05/26;524123370001-00
8907;CP +;CAPITAL PREV MAIS;2024000819;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2024-12-10 00:00:00.0000000;2025-09-15 00:00:00.0000000;;;Sim;Instituído;Não;Sim;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;1;06/05/26;594678980001-55
8967;FAMILIA NEOS;FAMILIA NEOS;2025000138;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2025-03-13 00:00:00.0000000;2025-09-01 00:00:00.0000000;;;Sim;Instituído;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;1;06/05/26;601400520001-95
8987;FBPREV FUTURO;PLANO DE BENEFÍCIOS FBPREV FUTURO;2025000219;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2025-07-07 00:00:00.0000000;2025-10-09 00:00:00.0000000;;;Sim;Instituído;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;1;06/05/26;
8047;CD ELETROS MULTI;PLANO CD ELETROS MULTI;2022001419;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Definida;;2022-06-24 00:00:00.0000000;2023-06-13 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483078170001-33
8147;MAG CORPORATE;MAG CORPORATE;2022002156;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Definida;;2022-09-16 00:00:00.0000000;2023-01-13 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;496198540001-40
8507;PREVCAIEIRAS;PLANO DE BENEFÍCIOS PREVCAIEIRAS;2023000874;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2023-06-21 00:00:00.0000000;2023-12-29 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;524123320001-87
8607;FAMÍLIAPREV;FAMÍLIAPREV;2023001447;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2023-09-06 00:00:00.0000000;2024-03-01 00:00:00.0000000;;;Sim;Instituído;Não;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;Sim;1;06/05/26;531848770001-46
8687;VIDAPREV;PLANO CD VIDAPREV;2023001692;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2023-10-09 00:00:00.0000000;2024-04-01 00:00:00.0000000;;;Sim;Instituído;Não;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;Sim;1;06/05/26;531852640001-23
7808;PLANO DE BENEFÍCIOS INDUSPREV FLEX SESI;PLANO DE BENEFÍCIOS INDUSPREV FLEX SESI - SP;2022000129;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2022-01-10 00:00:00.0000000;2022-07-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483078030001-10
8127;MAIS PREMIUM;PLANO DE BENEFÍCIOS MAIS PREMIUM;2022002083;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2022-08-23 00:00:00.0000000;2023-02-17 00:00:00.0000000;;;Sim;Instituído;Não;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;Sim;1;06/05/26;496198530001-03
8207;BH PREVCOM;BH PREVCOM;2022002474;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Definida;;2022-10-26 00:00:00.0000000;2023-04-18 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;496198570001-83
8287;FAMILIA SABESPREV;PLANO SETORIAL FAMILIA SABESPREV;2022002792;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2022-12-08 00:00:00.0000000;2023-02-13 00:00:00.0000000;;;Sim;Instituído;Não;Sim;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;1;06/05/26;511376650001-82
8367;SER +;PLANO DE BENEFÍCIOS SER +;2023000165;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2023-01-10 00:00:00.0000000;2023-03-24 00:00:00.0000000;;;Sim;Instituído;Não;Sim;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;1;06/05/26;496199050001-33
8527;PE-PREVCOM;PLANO DE BENEFÍCIOS PE-PREVCOM;2023000947;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Definida;;2023-06-23 00:00:00.0000000;2023-08-15 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;524123310001-32
8567;ENERGISAPREV FAMILIA;ENERGISAPREV FAMILIA;2023001218;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2023-07-27 00:00:00.0000000;2025-10-22 00:00:00.0000000;;;Sim;Instituído;Não;Sim;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;1;06/05/26;524123360001-65
8707;FAMÍLIA;CAPESESP FUTURO PREV FAMÍLIA;2023001765;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Definida;;2023-11-22 00:00:00.0000000;2024-04-02 00:00:00.0000000;;;Sim;Instituído;Não;Sim;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;1;06/05/26;531854660001-75
8767;FAMILIA IAP;PLANO SETORIAL FAMÍLIA ITAJUBÁ;2024000118;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2024-05-09 00:00:00.0000000;2024-08-01 00:00:00.0000000;;;Sim;Instituído;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Sim;1;06/05/26;554341080001-84
7707;PLANO FLEXPREV;PLANO FLEXPREV;2021003183;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2021-11-30 00:00:00.0000000;2021-12-07 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483077960001-56
7807;INDUSPREV FLEX SENAI;PLANO DE BENEFÍCIOS INDUSPREV FLEX SENAI-SP;2022000056;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2022-01-10 00:00:00.0000000;2022-07-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483078020001-75
7867;FLORIPAPREV (SERVIDOR);PLANO DE PREVIDÊNCIA COMPLEMENTAR DO MUNICÍPIO DE FLORIANÓPOLIS - FLORIPAPREV;2022000447;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Definida;;2022-01-24 00:00:00.0000000;2022-03-08 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483078070001-06
7887;ISA CTEEP PREV;PLANO DE APOSENTADORIA DE CONTRIBUIÇÃO DEFINIDA ISA CTEEP;2022000511;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2022-01-31 00:00:00.0000000;2022-04-29 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483078080001-42
8347;F2J PREV;PLANO DE APOSENTADORIA F2J PREV;2023000092;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2023-01-16 00:00:00.0000000;2023-04-03 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;1;06/05/26;511376620001-49
23;VERAPREV;PLANO DE APOSENTADORIA VERAPREV;2002001618;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2002-09-19 00:00:00.0000000;2002-11-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483071600001-04
22;SINDUSPREV;PLANO DE APOSENTADORIA SINDUSPREV;2000004083;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2000-06-14 00:00:00.0000000;2000-06-14 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483071050001-14
21;CHEMTRADE PREV;PLANO DE APOSENTADORIA CHEMTRADE PREV;2000003192;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2000-03-31 00:00:00.0000000;2000-03-31 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483070990001-03
549;DESERETPREV;PLANO DE APOSENTADORIA DESERETPREV;1998002365;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1998-03-23 00:00:00.0000000;1998-03-31 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483069820001-70
750;FPP;PLANO DE APOSENTADORIA FORD;1995003311;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1995-12-12 00:00:00.0000000;1996-03-27 00:00:00.0000000;;;Sim;Patrocinado;Sim;Não;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483069010001-32
667;AZENPREV;PLANO DE BENEFÍCIOS AZENPREV;1994002956;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1994-11-16 00:00:00.0000000;1995-04-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483068660001-51
678;CD III - SESC - ARRJ;PLANO BÁSICO DE BENEFÍCIOS III - SESC - ARRJ;1999005465;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;1999-12-31 00:00:00.0000000;2000-02-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483070760001-90
677;CD III - SENAC - ARRJ;PLANO BÁSICO DE BENEFÍCIOS III - SENAC - ARRJ;1999005392;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;1999-12-31 00:00:00.0000000;2000-02-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483070750001-46
675;CD III - SEBRAE - RJ;PLANO BÁSICO DE BENEFÍCIOS III - SEBRAE-RJ;1999004647;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;1999-11-30 00:00:00.0000000;2000-02-01 00:00:00.0000000;;;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483070680001-44
187;PLANO DE BENEFÍCIOS I;PLANO DE BENEFÍCIOS I;1976000165;ATIVO;EM FUNCIONAMENTO;LC 108/109;Benefício Definido;;1976-07-21 00:00:00.0000000;1976-08-11 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;1;06/05/26;483065520001-59
180;RESAPREV;PLANO DE APOSENTADORIA RESAPREV;1987001419;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1987-11-17 00:00:00.0000000;1987-11-17 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483067260001-83
175;PLANO CENTRAL;PLANO DE CONTRIBUIÇÃO VARIÁVEL DA CENTRAL;2000003974;ATIVO;EM FUNCIONAMENTO;LC 108/109;Contribuição Variável;;2000-05-31 00:00:00.0000000;2000-05-31 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483071040001-70
172;PLANO CPTM;PLANO DE BENEFÍCIO DEFINIDO DA PATROCINADORA CPTM;1979000247;ATIVO;EM FUNCIONAMENTO;LC 108/109;Benefício Definido;;1979-02-07 00:00:00.0000000;1979-05-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483065630001-39
171;PLANO REFER;PLANO DE CONTRIBUIÇÃO VARIÁVEL DA PATROCINADORA REFER;2000003729;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;2000-05-11 00:00:00.0000000;2000-05-11 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483071030001-25
126;PLANO IBAPREV;PLANO DE PREVIDÊNCIA DO IBA;2004002311;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2004-09-23 00:00:00.0000000;2004-10-01 00:00:00.0000000;;;Sim;Instituído;Não;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;1;06/05/26;483072200001-99
165;PLANO DE APOSENTADORIA;PLANO DE APOSENTADORIA PREVISTIHL;1988000238;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1988-02-25 00:00:00.0000000;1988-04-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Não;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483067310001-96
159;03-B;PLANO DE BENEFÍCIOS 03-B;1999003047;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;1999-09-27 00:00:00.0000000;2000-02-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;1;06/05/26;483070550001-75
720;TECNOPREV;PLANO DE BENEFÍCIOS TECNOPREV;2004002174;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Definida;;2004-08-23 00:00:00.0000000;2005-01-27 00:00:00.0000000;;;Sim;Instituído;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;Não;Não;1;06/05/26;483072180001-10
279;PSAP/RIO PARANAPANEMA ENERGIA;PLANO DE SUPLEMENTAÇÃO DE APOSENTADORIAS E PENSÃO - RIO PARANAPANEMA ENERGIA;1979002983;ATIVO;EM FUNCIONAMENTO;LC 109;Benefício Definido;;1979-09-27 00:00:00.0000000;1977-11-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483065870001-98
276;PSAP/BANDEIRANTE;PLANO DE SUPLEMENTAÇÃO DE APOSENTADORIA E PENSÃO PSAP/BANDEIRANTE;1982002018;ATIVO;EM FUNCIONAMENTO;LC 109;Benefício Definido;;1982-11-11 00:00:00.0000000;1982-11-11 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483066600001-21
323;TFLPREV;PLANO DE BENEFÍCIO TFLPREV;2000006019;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;2000-08-14 00:00:00.0000000;2000-09-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483071150001-50
273;PAP-CV;PLANO DE APOSENTADORIAS E PENSÃO CV DOS EMPREGADOS DA FUNDAÇÃO CESP - PAP - CV;1979003319;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1979-09-27 00:00:00.0000000;1990-10-01 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483065920001-09
398;NADIRPREV;PLANO DE BENEFÍCIOS NADIRPREV;1990001947;ATIVO;EM FUNCIONAMENTO;LC 109;Contribuição Variável;;1990-12-17 00:00:00.0000000;1991-04-15 00:00:00.0000000;;;Sim;Patrocinado;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Sim;1;06/05/26;483067910001-09
